,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
368,124,44356519,17 Jan 2023, Upside Down and Inside Out by tristak73 ,English,"12,512",4/?,516,| Mature| Choose Not To Use Archive Warnings| F/F| Work in Progress|,"|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy Wheeler Eleven | Jane Hopper/Maxine ""Max"" Mayfield Steve Harrington/Eddie MunsonRobin Buckley Nancy Wheeler Maxine ""Max"" Mayfield Eleven | Jane Hopper Steve Harrington Eddie Munson Mike Wheeler Will ByersEveryone Is Gay Happy Ending Fluff and Angst Hurt/Comfort Eventual Smut Slow Burn Bisexual Female Character Lesbian Character dumb gay bitch disease Internalized Homophobia|"
369,124,44357677,17 Jan 2023, I Don’t Even Care if You’re Going to be the Death of Me by dashhh1706 ,English,"23,076",7/?,831,| Not Rated| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Maxine ""Max"" Mayfield Eleven | Jane Hopper Gareth (Stranger Things)Bisexual Steve Harrington Other Additional Tags to Be Added Gay Eddie Munson Friends to Lovers Post-Canon Post-Vecna (Stranger Things) Slow-ish burn Steve Harrington Has a Bisexual Awakening There will be smut but not quite yet Steve joins Eddie’s band Angst Sadist but also masochist Eddie touch-starved Steve Steve’s bisexual crisis and Robin is a great friend Eddie fell first but Steve fell harder feelings are complicated Bad communication to start|"
370,124,44350258,17 Jan 2023," what could've been, would've been by EskaWrites ",English,"7,976",1/1,814,| Teen And Up Audiences| No Archive Warnings Apply| F/F| Complete Work|,|No Archive Warnings ApplyRobin Buckley/Nancy WheelerRobin Buckley Nancy WheelerPre-Relationship Prequel Nancy Wheeler Has a Crush on Robin Buckley and she does not know what to do about that|
371,124,44337331,17 Jan 2023, dream boy by dumbteddybear ,English,690,1/1,445,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyRobin Buckley & Steve Harrington Steve Harrington/Eddie MunsonSteve Harrington Robin Buckley Eddie MunsonThey/Them Pronouns for Robin Buckley Nonbinary Robin Buckley Queer Steve Harrington Gay Eddie Munson Lesbian Robin Buckley Eddie Munson Has a Crush on Steve Harrington Robin Buckley & Steve Harrington Are Best Friends Robin Buckley & Steve Harrington Friendship Pining Steve Harrington Post-Stranger Things 3 Pre-Stranger Things 4 Good Friend Robin Buckley Steve Harrington Wears a Crop Top youre welcome Good Wingman Robin Buckley Protective Robin Buckley Eddie Munson is Whipped Attempt at Humor no homophobia (including internalized) fuck you stranger across the room trope Insecure Steve Harrington stevie is a loser and i love him|
372,124,44357815,17 Jan 2023, adhesive (dissolved) by dinnerwithmikey ,English,798,1/1,425,| Not Rated| Major Character Death| No category| Complete Work|,|Major Character DeathWill Byers/Mike Wheeler Eleven | Jane Hopper & Mike Wheeler Mike Wheeler & Nancy Wheeler Will Byers & Mike WheelerMike Wheeler Will Byers Nancy Wheeler Eleven | Jane HopperWill gets Vecna'd POV Mike Wheeler POV Nancy Wheeler Hurt No Comfort Angst One Shot Self-Harm Mental Breakdown mike is thoroughly traumatized like the level of traumatized you don't come back from there is a little bit of hurt/comfort. but not really because the attempt at comfort fails wrote this while listening to the aubreys' entire discography on loop poor nancy tries so hard but its not enough Good Sibling Nancy Wheeler the byler can be read as platonic if you squint I hate this but whatever|
373,124,43431864,17 Jan 2023, Like a Bat Out of Hawkins by BriarberyHartfield ,English,"2,499",5/5,127,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyEddie Munson/ReaderEddie Munson Dustin Henderson Mews the Cat (Stranger Things)Bisexual Eddie Munson Alternate Universe - No Upside Down (Stranger Things) Eddie Munson lives to be 100 and has a great life because I said so Fluff|
374,124,44356153,17 Jan 2023, The Color of my Blood by reysbeskar ,English,"20,314",7/?,4850,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyEleven | Jane Hopper/Mike Wheeler Will Byers & Mike Wheeler Mike Wheeler & Nancy Wheeler Maxine ""Max"" Mayfield & Mike Wheeler Lucas Sinclair & Mike Wheeler Dustin Henderson & Mike Wheeler The Party & Mike Wheeler Eleven | Jane Hopper & Vecna Henry Creel | One | Vecna & Mike WheelerMike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Will Byers Lucas Sinclair Dustin Henderson Nancy Wheeler Jonathan Byers Steve Harrington Argyle (Stranger Things) Jim ""Chief"" Hopper Joyce Byers Vecna (Stranger Things)Mike Wheeler Loves Eleven | Jane Hopper Vecna Possessing Mike Wheeler Protective Eleven | Jane Hopper Eleven | Jane Hopper Loves Mike Wheeler Mike Wheeler is Not Okay Mike Wheeler is Bad at Feelings One-Sided Will Byers/Mike Wheeler but it's very minor Comatose Maxine ""Max"" Mayfield Hurt Mike Wheeler Post-Season/Series 04 Post-Episode: s04e09 The Piggyback (Stranger Things) Post-Canon Post-Traumatic Stress Disorder - PTSD|"
375,124,43641528,17 Jan 2023," You're Divine [Podfic] by OonionChiver, This_Witch_Writes ",English,134,4/16,2905,| Explicit| Graphic Depictions Of Violence| M/M| Work in Progress|,|Graphic Depictions Of ViolenceSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler The Whole EnsemblePodfic & Podficced Works Podfic Slow Burn Falling In Love Codependency Human/Monster Romance Steve Harrington's Medium Tendency to Self Destruct Blood Kink BDSM Choking Painplay The Worst/Best Bath Ever Blood Drinking Eating Disorders Suicidal Ideation Rough Sex Daddy Kink this might fuck you up Vampire Eddie Munson Human/Vampire Relationship Monsterfucking On Main Oh My Robin and Steve are Soul Mates Affectionate Obsession Subdrop Sharing Blood Before They Ever Kiss Dom/sub Happy Ending Literally Always Guaranteed In This House Fuck Me Up But Make It Devastatingly Disgustingly Romantic Switching But y'know we cant be normal about it Size Kink This Might Awaken Things In You Angst Angst with a Happy Ending Hurt/Comfort Possession|
376,124,44358079,17 Jan 2023, Been Putting On A Show For Everybody But Me by RonanceIsInTheAir ,English,"2,798",1/?,109,| Teen And Up Audiences| No Archive Warnings Apply| F/F| Work in Progress|,|No Archive Warnings ApplyRobin Buckley/Nancy WheelerNancy Wheeler Robin Buckley Karen WheelerThey/Them Pronouns for Robin Buckley He/Him Pronouns for Nancy Wheeler Karen Wheeler as Robins mother lil guy wheeler Angst and Feels Most Importantly Nance Getting To Be free Nancy Wheeler Loves Robin Buckley handle with care They Both Get To Be Called Handsome|
377,124,44358211,17 Jan 2023, synonyms for playlist by zipperthemonster ,English,"4,830",2/?,265,"| Mature| Underage| F/F, F/M, M/M, Multi| Work in Progress|","|UnderageWill Byers/Eddie Munson Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Mike Wheeler Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Robin Buckley/Nancy WheelerWill Byers Eddie Munson Jonathan Byers Joyce Byers Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Mike Wheeler Jim ""Chief"" Hopper Nancy Wheeler Steve Harrington Argyle (Stranger Things) Hellfire Club (Stranger Things)Underage Smoking Recreational Drug Use High School Period-Typical Homophobia Period Typical Bigotry Dungeons & Dragons References Gay Gay Panic Aged-Up Character(s) References to Depression Anxiety Anxiety Attacks Friends to Lovers Marijuana Eddie Munson is a Sweetheart Eddie Munson Has ADHD Will Byers & Maxine ""Max"" Mayfield Friendship Step-Siblings Will Byers & Eleven | Jane Hopper Background Poly Unrequited Crush Other Additional Tags to Be Added Suicide Attempt Implied/Referenced Suicide|"
378,124,44356942,17 Jan 2023, i survived my life into yours by shipwreckd ,English,"1,466",1/1,140,| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove & Maxine ""Max"" MayfieldMaxine ""Max"" Mayfield Billy Hargrove Neil Hargrove Susan HargroveGrief/Mourning Survivor Guilt Character Study Angst Implied/Referenced Child Abuse POV Maxine ""Max"" Mayfield|"
379,124,44070267,17 Jan 2023, count to thirty. breathe twice. repeat. by WingedQuill ,English,"23,623",8/?,20852,| Mature| Graphic Depictions Of Violence| M/M| Work in Progress|,"|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Eddie Munson & Wayne Munson Steve Harrington & Jim ""Chief"" Hopper Steve Harrington & EveryoneEddie Munson Steve Harrington Gareth (Stranger Things) Wayne Munson Jim ""Chief"" Hopper billy isn't really a character he's a plot device Nancy Wheeler Mike Wheeler Maxine ""Max"" Mayfield Lucas Sinclair Dustin HendersonCardiopulmonary Resuscitation (really ao3 is ""CPR"" too basic of a tag for you?) Post-Season/Series 02 Hurt Steve Harrington Eddie Munson Has a Crush on Steve Harrington the intimate rituals of saving your unattainable crush's life the intimate rituals of murdering your rival in the locker room Attempted Murder Implied/Referenced Torture rip steve's hair i should tag this fic MCD for that alone Whump this probs counts as whump let's be real Implied/Referenced Child Abuse Implied/Referenced Drug Addiction i continue my Branding(tm) of cutting off all my blorbos' hair watch out trevor belmont ur next Trauma Hurt/Comfort Recovery Alternate Universe - Canon Divergence|"
380,125,44350339,17 Jan 2023, punk v metal by dumbteddybear ,English,432,1/1,338,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonPunk Steve Harrington Alternate Universe - Canon Divergence Not Canon Compliant Metalhead Eddie Munson Fluff Fluff and Humor Short & Sweet Steve Harrington is a Little Shit Awkward Flirting Rivals to Lovers Sort Of its a one-sided rivalry Fluff and Crack Steve Harrington Has a Crush on Eddie Munson Eddie Munson Has a Crush on Steve Harrington Steve Harrington is Whipped they’re just goofy little guys 80's Music Punk Rock the inherent homoromanticism of teaching someone to play guitar Their love language is music|
381,125,44354695,17 Jan 2023, Destiny’s Rants and unfinished fics by Destinyyyzz ,English,"11,642",22/?,348,| Not Rated| Choose Not To Use Archive Warnings| Other| Work in Progress|,|Creator Chose Not To Use Archive WarningsMe The Losers Club (IT) The Party (Stranger Things)Rants rant book im gonna just rant kinda like a diary but not really hoping nobody finds this Richie Tozier and Mike Wheeler Are Cousins|
382,125,44348809,17 Jan 2023, Drowning In His Chocolate Eyes by Simp4KlausBaudelaire ,English,"3,460",2/2,792,| General Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie Munson chrissy cunningham/jason carver (past) Chrissy Cunningham/Jason Carver (implied)Chrissy Cunningham Eddie Munson Jason Carver (refrenced) Mrs. Cunningham/Chrissy's Mother (referenced)hellcheer - Freeform Eddissy Eddie/Chrissy chreddie Fluff Forehead Kisses Tooth Rotting Fluff Drug Use Implied/Referenced Drug Use Chrissy is high as a kite and Eddie makes sure she doesn't do anything stupid Eddie Munson is a Sweetheart Eddie Munson is a Gentleman Chrissy Cunningham is a Sweetheart Chrissy Cunningham is Soft for Eddie Munson Eddie Munson Has a Crush on Chrissy Cunningham and vice versa Chrissy lives Not canon-compliant sort of a fix-it fic set in i dont even know what time period there's very little context in this One Shot No Vecna Vecna doesn't exist He's not even mentioned Bc I hate him|
383,125,37637389,17 Jan 2023, Gonna take a lot to drag me away from you by citrusmuppet ,English,"35,237",16/16,24099,"| Explicit| Choose Not To Use Archive Warnings| M/M, F/M| Complete Work|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Joyce Byers/Jim ""Chief"" Hopper Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Dustin Henderson Wayne Munson Maxine ""Max"" Mayfield Lucas Sinclair Mike Wheeler Eleven | Jane Hopper Jim ""Chief"" Hopper Nancy Wheeler Joyce Byers Gareth (Stranger Things) Jeff (Stranger Things) Unnamed Freak (Stranger Things)Non-Traditional Alpha/Beta/Omega Dynamics Alternate Universe - Werewolves Are Known Alternate Universe - Canon Divergence Eddie Munson Lives Eddie Munson Graduates High School Hard of Hearing Steve Harrington Omega Steve Harrington Alpha Eddie Munson Touch-Starved Steve Harrington Slow Burn Steve Harrington Needs a Hug Bisexual Steve Harrington Gay Eddie Munson slight mechanic steve Angst with a Happy Ending Hurt/Comfort Mentions of past child abuse|"
384,125,44160658,17 Jan 2023, [Podfic] subtext (something i can't quite put my fingers on) by cottagepodfics ,English,24,1/1,541,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve HarringtonRobin Buckley Eddie Munson Steve Harrington5+1 Things Secret Relationship POV Robin Buckley Fluff Bisexual Steve Harrington Alternate Universe - Canon Divergence Gay Eddie Munson POV Outsider Podfic Podfic Length: 20-30 Minutes Audio Format: MP3 Audio Format: Streaming|
385,125,44353813,17 Jan 2023," ""Hey, man, I love you but no f*cking way"" by eddiethemunsonslays ",English,361,1/1,286,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve HarringtonImplied/Referenced Child Abuse Billy Hargrove Has a Crush on Steve Harrington Steve Harrington Needs a Hug Billy Hargrove Needs a Hug Abusive Neil Hargrove Mentioned Maxine ""Max"" Mayfield Mentioned Neil Hargrove mentioned billy's mom Mentioned Susan Hargrove - Freeform|"
386,125,42019734,17 Jan 2023, We're Better Off As Lovers by Appledagger ,English,"31,358",2/2,2764,"| Explicit| Choose Not To Use Archive Warnings| F/M, M/M| Complete Work|",|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Henry Creel | One | Vecna Dustin Henderson Robin Buckley Gareth (Stranger Things)Alternate Universe - Supernatural Elements Alternate Universe - Modern Setting Emo Alternate Universe - Punk Toxic Relationship Cheating Angst Angst and Hurt/Comfort Emotional Hurt/Comfort Ambiguous/Open Ending Violence Blood and Violence Implied/Referenced Character Death Smoking Drinking Drug Use Abusive Relationships Implied/Referenced Abuse Implied/Referenced Drug Use Gay Eddie Munson Gay Steve Harrington Pining|
387,125,44142744,17 Jan 2023, you know that i'm falling (i don't know what to say) by counterwench ,English,"10,811",4/?,138,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Steve Harrington & Dustin Henderson Dustin Henderson & Eddie MunsonEverybody Lives Road Trips Forced Proximity Steve Harrington Goes on an Adventure PTSD mentions stargazing more like starGAYzing Only One Bed|
388,125,44353951,17 Jan 2023," I know you ain't a drug, but you get me so high by Error_namenotfound ",English,"4,198",1/1,3379,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonTrans Eddie Munson Virgin Eddie Munson Bottom Eddie Munson Sub Eddie Munson Top Steve Harrington Dom Steve Harrington Recreational Drug Use Marijuana Face Slapping Spanking Cunnilingus Squirting Multiple Orgasms Overstimulation Vaginal Fingering Penis In Vagina Sex Light Bondage Hair-pulling Choking Mommy Kink|
389,125,44353960,17 Jan 2023," unexpected and unusual, but not unwelcome by vienoreal ",English,"2,894",1/?,199,| Mature| Graphic Depictions Of Violence| Multi| Work in Progress|,"|Graphic Depictions Of ViolenceJonathan Byers & Billy Hargrove Jonathan Byers & Joyce Byers & Will Byers Joyce Byers & Billy Hargrove Billy Hargrove & Jim ""Chief"" Hopper Billy Hargrove & Maxine ""Max"" Mayfield Eleven | Jane Hopper & Billy Hargrove Jonathan Byers & Steve Harrington & Nancy Wheeler Steve Harrington & The Party Jonathan Byers & The Party Will Byers & Billy Hargrove Will Byers & Mike Wheeler Will Byers & Eleven | Jane Hopper Minor or Background Relationship(s)Jonathan Byers Billy Hargrove Joyce Byers Will Byers Neil Hargrove Susan Hargrove Maxine ""Max"" Mayfield Mike Wheeler Jim ""Chief"" Hopper Steve Harrington Lucas Sinclair Dustin Henderson Eleven | Jane Hopper Nancy Wheeler The Party (Stranger Things) Original CharactersImplied/Referenced Child Abuse Physical Abuse Verbal Abuse Hurt/Comfort Billy Hargrove Tries to Be a Better Person Billy Hargrove is Bad at Feelings Jonathan Byers is a Sweetheart Neil Hargrove is His Own Warning Redemption Past Abuse Healing not beta read we die like every character whose name starts with a b Marijuana Recreational Drug Use Childhood Trauma Other Additional Tags to Be Added Additional Warnings In Author's Note|"
